Lead Status,Lead Owner,Lead Source,Geoclient Response,BCW ID,Notes,Follow-up Needed,Visit Type,Visit Reason,Establishment Visit Status,Due Date,Company,Business Legal Name,Street Address,Floor/Suite/Apt,City,State,Zip Code,Alternate Address,Borough,BBL,Address Point ID,geolocation,Longitude,Latitude,Sanitation District,Sanitation Section,Community District,Business Improvement District,License,License Type,Building Type,Organics Effective Date,Primary Organics Type,Secondary Organics Type (Chain),Secondary Organics Type (FSE),On-site Processing Registration,Industry Type ,IsChain?,Business Model (affiliation),Chain Name (if different from DBA name),No. of Locations in NYC,Floor Area,Attendance or Venue Capacity,Foam Ban Waiver,Organics ID,Carter ID,Carter Customer ID,Pro Fee Account,Pro Fee Certification,Pro Fee Expiration,No. of Employees,Website,EIN,Property Management Company,Property Manager Alternate Address,Property Manager Street Address,Property Manager Floor/Suite/Apt,Property Manager City,Property Manager State,Property Manager Zip Code,Property Manager Borough,Property Manager First Name,Property Manager Last Name,Property Manager Email ,Property Manager Phone ,Property Manager Phone No. Ext.,Property Manager Phone Type,Property Manager Newsletter,Primary Contact Role,Work Title,Salutation,Suffix,First Name,Last Name,Email,Phone,Primary Contact Phone No. Ext.,Primary Contact Phone Type,Primary Contact Newsletter,donateNYC Registration,Preferred Language,Secondary Contact Role,Secondary Corporate Title,Secondary Contact First Name,Secondary Contact Last Name,Secondary Contact Email,Secondary Contact Phone No.,Secondary Contact Phone No. Ext.,Secondary Contact Phone Type,Secondary Contact Newsletter
,,Seed Dataset,,,source=organic3;fulcrum_id=b45160fe-0c88-43a3-aabb-c0955c91c14c;fid_ce=71;fid_orig=3129,,,,,,C TOWN,MAKSOUD BROS FOOD CORP,1362 Nostrand Ave,,New York,New York,11226,,Brooklyn,3050850061,,40.653459;-73.949866,-73.949866,40.653459,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=4714c4c0-0e0d-4e6b-8799-20c280734683;fid_ce=72;fid_orig=3141,,,,,,C TOWN,SHUNA FOODS LLC,1761 Southern Blvd,,New York,New York,10460,,Bronx,2029400047,,40.837267;-73.888016,-73.888016,40.837267,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=6a7d8bd3-96db-42ec-905d-27400fd0cbe0;fid_ce=73;fid_orig=3164,,,,,,C TOWN SUPERMARKET,SAMCO FOOD CORP,1761 Nostrand Ave,,New York,New York,11226,,Brooklyn,3049470082,,40.642683;-73.948688,-73.948688,40.642683,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=71d3e15d-b0fc-4ab5-933a-3c83c88766aa;fid_ce=74;fid_orig=3165,,,,,,C TOWN SUPERMARKET,T & K SUPERMARKET LLC,195-09 Jamaica Ave,,New York,New York,11423,,Queens,4104590001,,40.71329;-73.76558,-73.76558,40.71329,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ff12411a-5fc8-4d31-b190-d68421dc6393;fid_ce=77;fid_orig=3676,,,,,,COMPARE FOODS,ABC FIVE WINGS INC,126 Featherbed Ln,,New York,New York,10452,,Bronx,2028740093,,40.84614;-73.920068,-73.920068,40.84614,,,,,,,,2020,Retail Food,,,,,TRUE,,Compare Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2d04aecd-34f5-402d-8af9-07174235ac02;fid_ce=79;fid_orig=3827,,,,,,C-TOWN,BURNSIDE FOOD CORP,309 E Burnside Ave,,New York,New York,10457,,Bronx,2031490068,,40.850588;-73.901133,-73.901133,40.850588,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b1ca3c4c-7991-4aeb-b1e8-6aa9fbce8e4a;fid_ce=80;fid_orig=4925,,,,,,EDIBLE ARRANGEMENTS,MKO GROUP LLC,747 10 Ave,,New York,New York,10019,,Manhattan,1010799029,,40.765094;-73.991502,-73.991502,40.765094,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=fdcdc4ce-fbee-4752-9740-ecc9efe188cd;fid_ce=82;fid_orig=5526,,,,,,FINE FARE,151 E TREMONT FOOD CORP,151 E Tremont Ave,,New York,New York,10453,,Bronx,2028080004,,40.8502;-73.906783,-73.906783,40.8502,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=da5681b4-2f19-4567-8175-1e0e71c20a2b;fid_ce=83;fid_orig=5540,,,,,,FINE FARE,EDWARD FOOD INC,4725 White Plains Rd,,New York,New York,10470,,Bronx,2051070032,,40.904;-73.849942,-73.849942,40.904,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=07e6d81e-7387-460d-bce5-d6d7a23fffb3;fid_ce=84;fid_orig=5543,,,,,,FINE FARE,MERRICK MEAT MARKET INC.,108-30 Merrick Blvd,,New York,New York,11433,,Queens,4101780125,,40.697707;-73.786166,-73.786166,40.697707,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=0b6acc02-abf4-419b-9a89-1ff94dbf90c5;fid_ce=85;fid_orig=5550,,,,,,FINE FARE SUPERMARKET,149 STREET FOOD CORP,459 East 149 St,,New York,New York,10455,,Bronx,2022947501,,40.815363;-73.915947,-73.915947,40.815363,,,,,,,,2020,Retail Food,,,,,TRUE,,Fine Fare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e043cd50-82e7-4df5-a75e-fe79b33d3acc;fid_ce=87;fid_orig=5748,,,,,,FOOD STORY NATURAL MARK,FOOD STORY NATURAL MARKET II INC,1550 Myrtle Ave,,New York,New York,11237,,Brooklyn,3033457501,,40.699485;-73.91156,-73.91156,40.699485,,,,,,,,2020,Retail Food,,,,,TRUE,,Food Story Natural Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=cb17ad18-e773-4f7c-a8a1-4581797dafd8;fid_ce=88;fid_orig=5759,,,,,,FOOD UNIVERSE,1720 FOOD CORP,1720 Atlantic Ave,,New York,New York,11213,,Brooklyn,3013350035,,40.6776;-73.933876,-73.933876,40.6776,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=8a0f5dff-2de5-4c99-a287-adf074cb4271;fid_ce=89;fid_orig=5764,,,,,,FOOD UNIVERSE,KEY FOOD CS 2 LLC,13028 Francis Lewis Blvd,,New York,New York,11413,,Queens,4129080003,,40.680724;-73.736902,-73.736902,40.680724,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2e991def-c0ba-42bf-9a0a-2b5d2ea5e57d;fid_ce=92;fid_orig=5793,,,,,,FOODTOWN,1949 FOOD CORP,1949 Stillwell Ave,,New York,New York,11223,,Brooklyn,3070750057,,40.599185;-73.985711,-73.985711,40.599185,,,,,,,,2020,Retail Food,,,,,TRUE,,Food Town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=04226b19-b317-42df-8442-014f99f069ae;fid_ce=93;fid_orig=6097,,,,,,GARDEN OF EDEN,FRESH START FOOD INC,180 Montague St,,New York,New York,11201,,Brooklyn,3002500030,,40.694079;-73.991756,-73.991756,40.694079,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=98db9c3b-1d2a-408b-a744-15db57e2a063;fid_ce=94;fid_orig=6323,,,,,,GOOD FORTUNE SUPERMARKE,GOOD FORTUNE SUPERMARKET OF BROOK,6722 Fort Hamilton Pkwy,,New York,New York,11219,,Brooklyn,3057640001,,40.629505;-74.01093,-74.01093,40.629505,,,,,,,,2020,Retail Food,,,,,TRUE,,Good Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e79b5c4f-b9a3-4703-b2d6-0c180aa085ad;fid_ce=95;fid_orig=6376,,,,,,GOURMET GARAGE,GG TRIBECA LLC,366 Broadway,,New York,New York,10013,,Manhattan,1001720001,,40.717591;-74.003402,-74.003402,40.717591,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=bb0dcccc-5452-41ba-876f-3c3be9d887cc;fid_ce=96;fid_orig=6659,,,,,,H MART,HANA MART COLUMBIA CORP,2828 Broadway,,New York,New York,10025,,Manhattan,1018810003,,40.803875;-73.966903,-73.966903,40.803875,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=60855e1b-fcc4-4366-b40f-f04e8c45033f;fid_ce=98;fid_orig=7796,,,,,,KEY FOOD,169 MEAT CORP,1407 Foster Ave,,New York,New York,11230,,Brooklyn,3052350034,,40.633729;-73.963788,-73.963788,40.633729,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2c9c5b3c-3df8-4cc0-8efa-f82355116877;fid_ce=99;fid_orig=7803,,,,,,KEY FOOD,66-56 MEAT CORP,66-56 Grand Ave,,New York,New York,11378,,Queens,4027740035,,40.724731;-73.897539,-73.897539,40.724731,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=16e75bb1-4d50-4ec9-81cc-18700fe61214;fid_ce=100;fid_orig=7808,,,,,,KEY FOOD,881 STADIUM FOOD CORP,881 Gerard Ave,,New York,New York,10452,,Bronx,2024840033,,40.827924;-73.924704,-73.924704,40.827924,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=00f4c549-fa9b-4eef-8737-98ed96e6248b;fid_ce=103;fid_orig=7885,,,,,,KEY FOOD SUPERMARKET,138-37 FOOD CORP,138-37 Queens Blvd,,New York,New York,11435,,Queens,4096490025,,40.708114;-73.817938,-73.817938,40.708114,,,,,,,,2020,Retail Food,,,,,TRUE,,Key Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=c1c4578d-0a5e-4927-969e-574aa6364c9c;fid_ce=104;fid_orig=7893,,,,,,KEY FOOD SUPERMARKET,RIVERDALE GROCERS LLC,5661 Riverdale Ave,,New York,New York,10471,,Bronx,2059530001,,40.905811;-73.904408,-73.904408,40.905811,,,,,,,,2020,Retail Food,,,,,TRUE,,Key Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a00d43ee-761b-470c-9de6-d69aac8d82fd;fid_ce=105;fid_orig=9367,,,,,,MI TIERRA SUPERMARKET,96 MEAT & PRODUCE CORP,96-17 Northern Blvd,,New York,New York,11368,,Queens,4014260033,,40.756975;-73.871984,-73.871984,40.756975,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=90f9e876-e9bc-41dd-9a92-9297d7050dfb;fid_ce=106;fid_orig=9719,,,,,,MURRAYS CHEESE,MURRAYS CHEESE LLC,31-31 Thompson Ave,,New York,New York,11101,,Queens,4002750006,,40.744825;-73.934293,-73.934293,40.744825,,,,,,,,2020,Retail Food,,,,,TRUE,,Murray’s Cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=3928cad1-5c2d-40ab-a49d-48d30512cb5f;fid_ce=109;fid_orig=10851,,,,,,PIONEER SUPERMARKET,290 BEACH 14TH STREET GROCERY COR,290 Beach 14 St,,New York,New York,11691,,Queens,4156240025,,40.597799;-73.74815,-73.74815,40.597799,,,,,,,,2020,Retail Food,,,,,TRUE,,Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=1cf33459-11c4-4332-9547-00cbc5efa4a8;fid_ce=110;fid_orig=10857,,,,,,PIONEER SUPERMARKET,DIMARIS CORP,275 E 169 St,,New York,New York,10456,,Bronx,2027850002,,40.835227;-73.912662,-73.912662,40.835227,,,,,,,,2020,Retail Food,,,,,TRUE,,Pioneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d63ec734-d99a-4eca-8201-526ee9b38ad1;fid_ce=111;fid_orig=12192,,,,,,SHOP FAIR,CEM FOOD CORP,256 Livonia Ave,,New York,New York,11212,,Brooklyn,3035900016,,40.662618;-73.908433,-73.908433,40.662618,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d860a100-cbe8-4f81-83b0-c246fb31a895;fid_ce=112;fid_orig=12583,,,,,,STOP 1,BAITOA MEAT & PRODUCE INC,111-01 43 Ave,,New York,New York,11368,,Queens,4020150078,,40.749714;-73.854313,-73.854313,40.749714,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d346a5f0-a709-4e69-872c-d82c53f2328d;fid_ce=113;fid_orig=12682,,,,,,SUNAC,PC4WEST INC,4 W 18 St,,New York,New York,10011,,Manhattan,1008190049,,40.738722;-73.992332,-73.992332,40.738722,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=5d4a1954-e4da-4e20-843d-33845958e7dd;fid_ce=114;fid_orig=13401,,,,,,UNION MARKET,MPM ENTERPRISES FLATBUSH INC,342 Flatbush Ave,,New York,New York,11238,,Brooklyn,3010580033,,40.676199;-73.971757,-73.971757,40.676199,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=c26634f5-0e89-49d2-9853-8c4b9694892f;fid_ce=115;fid_orig=13898,,,,,,WHOLE FOODS MARKET,WHOLE FOODS MARKET GROUP INC,250 7 Ave,,New York,New York,10001,,Manhattan,1007747501,,40.745019;-73.994984,-73.994984,40.745019,,,,,,,,2020,Retail Food,,,,,TRUE,,Whole Foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=91f073c9-2c7d-4b78-8f48-0fc3672ae7cb;fid_ce=116;fid_orig=14161,,,,,,YUE FUNG USA ENTERPRISE,YUE FUNG USA ENTERPRISES INC,5113 8 Ave,,New York,New York,11220,,Brooklyn,3056510005,,40.640418;-74.004425,-74.004425,40.640418,,,,,,,,2020,Retail Food,,,,,TRUE,,Yue Fung Us Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=7b27bc41-a41e-4c84-bf02-c25e9058c6ef;fid_ce=118;fid_orig=13873,,,,,,WESTSIDE SUPERMARKET,SYUKAKU INC,2589 Broadway,,New York,New York,10025,,Manhattan,1018697503,,40.795647;-73.971067,-73.971067,40.795647,,,,,,,,2020,Retail Food,,,,,TRUE,,Westside Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=98d90738-3ae6-4b97-807d-1f28262e15f7;fid_ce=119;fid_orig=4931,,,,,,EDIBLE ARRANGEMENTS,SMAF  CORP,601 Lorimer St,,New York,New York,11211,,Brooklyn,3027510032,,40.714997;-73.949531,-73.949531,40.714997,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=c2860f62-8578-4833-bfec-168320a7273a;fid_ce=123;fid_orig=13497,,,,,,VALENCIA BAKERY,VALENCIA BAKERY INC,159 E 103 St,,New York,New York,10029,,Manhattan,1016310025,,40.790128;-73.947213,-73.947213,40.790128,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=08e2ac4d-2ac5-4bc0-b609-ab09d3c2a762;fid_ce=125;fid_orig=10431,,,,,,OH NUTS,KLEINS OH NUTS INC,4923 13 Ave,,New York,New York,11219,,Brooklyn,3056420001,,40.634849;-73.99229,-73.99229,40.634849,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=0ae0d059-862e-47ff-9636-c68680eac33c;fid_ce=127;fid_orig=13874,,,,,,WESTSIDE SUPERMARKET,SYUKAKU INC,84 Third Ave,,New York,New York,10003,,Manhattan,1005567502,,40.731827;-73.988263,-73.988263,40.731827,,,,,,,,2020,Retail Food,,,,,TRUE,,Westside Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=754a5a96-6772-4a9f-93a8-05cfef4c745b;fid_ce=129;fid_orig=13494,,,,,,VALENCIA BAKERY,HURRIKANE ENTERPRISES UNLIMITED L,499 E 138 St,,New York,New York,10454,,Bronx,2022830053,,40.807703;-73.919544,-73.919544,40.807703,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b0779c94-e38d-4d17-806e-821fabb15f5e;fid_ce=131;fid_orig=4911,,,,,,EDIBLE ARRANGEMENTS,FC 5 INC,993 Flatbush Ave,,New York,New York,11226,,Brooklyn,3051260010,,40.647053;-73.958112,-73.958112,40.647053,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ff7a19d1-29d1-4ed8-a922-c43461795d51;fid_ce=132;fid_orig=4927,,,,,,EDIBLE ARRANGEMENTS,PEAROTNY LLC,21925 N Conduit Ave,,New York,New York,11413,,Queens,4130850020,,40.666429;-73.756795,-73.756795,40.666429,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ec35b50e-7f5c-49fe-a3d7-5c55ce5fa614;fid_ce=134;fid_orig=10432,,,,,,OH NUTS,KLEINS OH NUTS INC,1503 Avenue J,,New York,New York,11230,,Brooklyn,3067080054,,40.625203;-73.961249,-73.961249,40.625203,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=72d2cbb2-cd39-4d0d-af5d-3485592af48f;fid_ce=135;fid_orig=12614,,,,,,STOP ONE DELI & GROCERY,STOP ONE DELI & GROCERY INC II,1222 Bushwick Ave,,New York,New York,11221,,Brooklyn,3033940029,,40.687836;-73.915239,-73.915239,40.687836,,,,,,,,2020,Retail Food,,,,,TRUE,,Stop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ebbd2d3c-5e0f-4f04-8196-9fa51ee72548;fid_ce=136;fid_orig=4915,,,,,,EDIBLE ARRANGEMENTS,FRUIT CREATIONS 3 INC,5114 Avenue N,,New York,New York,11234,,Brooklyn,3078960046,,40.619021;-73.925642,-73.925642,40.619021,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b868fa09-4153-41a2-bc33-434fc2d4fc82;fid_ce=137;fid_orig=12613,,,,,,STOP ONE DELI & GROCERY,STOP ONE DELI & GROCERY INC,265 E Gun Hill Rd,,New York,New York,10467,,Bronx,2033560028,,40.879674;-73.875541,-73.875541,40.879674,,,,,,,,2020,Retail Food,,,,,TRUE,,Stop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=6f5701a8-191c-43b7-8778-f7866d75ded3;fid_ce=138;fid_orig=4910,,,,,,EDIBLE ARRANGEMENTS,FAMILY CREATION LLC,6921 164 St,,New York,New York,11365,,Queens,4069310038,,40.7327;-73.804997,-73.804997,40.7327,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=8d26ed60-70f3-47fd-adbc-322a5ee6c633;fid_ce=139;fid_orig=4921,,,,,,EDIBLE ARRANGEMENTS,HINNAWI CORP,1788 3 Ave,,New York,New York,10029,,Manhattan,1016270034,,40.787282;-73.947818,-73.947818,40.787282,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=284d550b-89f7-4bfb-ad80-78e1ea02d034;fid_ce=140;fid_orig=4923,,,,,,EDIBLE ARRANGEMENTS,JUICY TREATS INC,655 Rossville Ave,,New York,New York,10309,,Staten Island,5061450300,,40.5426;-74.208333,-74.208333,40.5426,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=f284f7f8-5c2d-4aac-839c-9c93e8cf528c;fid_ce=143;fid_orig=12591,,,,,,STOP 1 FOOD MARKET,ALI 606 INC,606 Brighton Beach Ave,,New York,New York,11235,,Brooklyn,3086910048,,40.577639;-73.961269,-73.961269,40.577639,,,,,,,,2020,Retail Food,,,,,TRUE,,Stop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b98f1d68-7909-4cc7-906b-62f0b92cffd7;fid_ce=144;fid_orig=12597,,,,,,STOP 1 SUPERMARKET,ARIAS FOOD CORP,158-24 110 Ave,,New York,New York,11433,,Queens,4121620034,,40.692019;-73.792127,-73.792127,40.692019,,,,,,,,2020,Retail Food,,,,,TRUE,,Stop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=da1ad4fc-fa9b-4f7c-9189-231de9a75018;fid_ce=145;fid_orig=13495,,,,,,VALENCIA BAKERY,MADRID BAKERY CORP,1997 Jerome Ave,,New York,New York,10453,,Bronx,2028630046,,40.852856;-73.908236,-73.908236,40.852856,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b2145e42-d9c8-4b35-836e-8d1210d23f44;fid_ce=146;fid_orig=4916,,,,,,EDIBLE ARRANGEMENTS,FRUIT CREATIONS LLC,1736 Sheepshead Bay Rd,,New York,New York,11235,,Brooklyn,3087700036,,40.585444;-73.951587,-73.951587,40.585444,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=50013e98-bd3f-415d-9e49-6347104aaf47;fid_ce=148;fid_orig=10707,,,,,,PASTOSA RAVIOLI,ANDY PASTA LTD,764 Forest Ave,,New York,New York,10310,,Staten Island,5003000073,,40.629105;-74.114772,-74.114772,40.629105,,,,,,,,2020,Retail Food,,,,,TRUE,,Pastoso Ravioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=0ec2964a-4e72-4289-9868-9a2b73e886e6;fid_ce=149;fid_orig=4907,,,,,,EDIBLE ARRANGEMENTS,DIANNA CORP,4 E 125 St,,New York,New York,10035,,Manhattan,1017490066,,40.806283;-73.94197,-73.94197,40.806283,,,,,,,,2020,Retail Food,,,,,TRUE,,Edible Arangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
